species,count,strat_name,r_year,year_cent,strat_z,log_hrs,strat_idx1,strat_idx2,strat_idx3,strat_idx4,year_idx1,year_idx2,year_idx3,year_idx4,circ_idx1,row_idx1
carolina_wren,0,US-TX-18,1980,-18,0.470588235,4.143134726,75,75,75,75,11,11,11,11,1209,37246
carolina_wren,0,US-TX-18,1981,-17,0.470588235,4.143134726,75,75,75,75,12,12,12,12,1209,37247
carolina_wren,0,US-TX-18,1982,-16,0.470588235,3.795489189,75,75,75,75,13,13,13,13,1209,37248
carolina_wren,0,US-TX-18,1983,-15,0.470588235,4.007333185,75,75,75,75,14,14,14,14,1209,37249
carolina_wren,0,US-TX-18,1984,-14,0.470588235,3.688879454,75,75,75,75,15,15,15,15,1209,37250
carolina_wren,0,US-TX-18,1985,-13,0.470588235,2.995732274,75,75,75,75,16,16,16,16,1209,37251
carolina_wren,0,US-TX-18,1987,-11,0.470588235,3.663561646,75,75,75,75,18,18,18,18,1209,37252
carolina_wren,0,US-TX-18,1988,-10,0.470588235,3.583518938,75,75,75,75,19,19,19,19,1209,37253
carolina_wren,0,US-TX-18,1989,-9,0.470588235,3.725693427,75,75,75,75,20,20,20,20,1209,37254
carolina_wren,0,US-TX-18,1990,-8,0.470588235,3.708682081,75,75,75,75,21,21,21,21,1209,37255
carolina_wren,0,US-TX-18,1991,-7,0.470588235,3.772760938,75,75,75,75,22,22,22,22,1209,37256
carolina_wren,0,US-TX-18,1992,-6,0.470588235,3.941581808,75,75,75,75,23,23,23,23,1209,37257
carolina_wren,0,US-TX-18,1993,-5,0.470588235,3.970291914,75,75,75,75,24,24,24,24,1209,37258
carolina_wren,0,US-TX-18,1994,-4,0.470588235,3.789855371,75,75,75,75,25,25,25,25,1209,37259
carolina_wren,3,US-TX-18,1995,-3,0.470588235,4.193435465,75,75,75,75,26,26,26,26,1209,37260
carolina_wren,0,US-TX-18,1996,-2,0.470588235,4.060443011,75,75,75,75,27,27,27,27,1209,37261
carolina_wren,0,US-TX-18,1997,-1,0.470588235,4.077537444,75,75,75,75,28,28,28,28,1209,37262
carolina_wren,0,US-TX-18,1998,0,0.470588235,3.96081317,75,75,75,75,29,29,29,29,1209,37263
carolina_wren,0,US-TX-18,1999,1,0.470588235,4.025351691,75,75,75,75,30,30,30,30,1209,37264
carolina_wren,5,US-TX-18,2000,2,0.470588235,4.189654742,75,75,75,75,31,31,31,31,1209,37265
carolina_wren,15,US-TX-18,2001,3,0.470588235,4.119037175,75,75,75,75,32,32,32,32,1209,37266
carolina_wren,3,US-TX-18,2002,4,0.470588235,4.25561271,75,75,75,75,33,33,33,33,1209,37267
carolina_wren,2,US-TX-18,2003,5,0.470588235,4.343805422,75,75,75,75,34,34,34,34,1209,37268
carolina_wren,1,US-TX-18,2004,6,0.470588235,4.158883083,75,75,75,75,35,35,35,35,1209,37269
carolina_wren,1,US-TX-18,2005,7,0.470588235,4.234106505,75,75,75,75,36,36,36,36,1209,37270
carolina_wren,2,US-TX-18,2006,8,0.470588235,4.143134726,75,75,75,75,37,37,37,37,1209,37271
carolina_wren,3,US-TX-18,2007,9,0.470588235,4.060443011,75,75,75,75,38,38,38,38,1209,37272
carolina_wren,0,US-TX-18,2008,10,0.470588235,4.158883083,75,75,75,75,39,39,39,39,1209,37273
carolina_wren,1,US-TX-18,2009,11,0.470588235,4.262679877,75,75,75,75,40,40,40,40,1209,37274
carolina_wren,1,US-TX-18,2010,12,0.470588235,4.189654742,75,75,75,75,41,41,41,41,1209,37275
carolina_wren,0,US-TX-18,2011,13,0.470588235,4.204692619,75,75,75,75,42,42,42,42,1209,37276
carolina_wren,1,US-TX-18,2012,14,0.470588235,4.219507705,75,75,75,75,43,43,43,43,1209,37277
carolina_wren,1,US-TX-18,2013,15,0.470588235,4.33073334,75,75,75,75,44,44,44,44,1209,37278
carolina_wren,2,US-TX-18,2014,16,0.470588235,4.317488114,75,75,75,75,45,45,45,45,1209,37279
carolina_wren,2,US-TX-18,2015,17,0.470588235,4.077537444,75,75,75,75,46,46,46,46,1209,37280
carolina_wren,4,US-TX-18,2016,18,0.470588235,4.304065093,75,75,75,75,47,47,47,47,1209,37281
carolina_wren,2,US-TX-18,2017,19,0.470588235,4.094344562,75,75,75,75,48,48,48,48,1209,37282
carolina_wren,1,US-TX-18,2018,20,0.470588235,4.290459441,75,75,75,75,49,49,49,49,1209,37283
carolina_wren,1,US-TX-18,2019,21,0.470588235,4.17438727,75,75,75,75,50,50,50,50,1209,37284
carolina_wren,0,US-TX-18,1970,-28,0.470588235,3.17805383,75,75,75,75,1,1,1,1,1213,37285
carolina_wren,0,US-TX-18,1971,-27,0.470588235,3.526360525,75,75,75,75,2,2,2,2,1213,37286
carolina_wren,0,US-TX-18,1972,-26,0.470588235,3.218875825,75,75,75,75,3,3,3,3,1213,37287
carolina_wren,0,US-TX-18,1973,-25,0.470588235,3.401197382,75,75,75,75,4,4,4,4,1213,37288
carolina_wren,0,US-TX-18,1974,-24,0.470588235,3.218875825,75,75,75,75,5,5,5,5,1213,37289
carolina_wren,0,US-TX-18,1975,-23,0.470588235,4.219507705,75,75,75,75,6,6,6,6,1213,37290
carolina_wren,0,US-TX-18,1976,-22,0.470588235,4.094344562,75,75,75,75,7,7,7,7,1213,37291
carolina_wren,0,US-TX-18,1977,-21,0.470588235,3.784189634,75,75,75,75,8,8,8,8,1213,37292
carolina_wren,0,US-TX-18,1978,-20,0.470588235,3.737669618,75,75,75,75,9,9,9,9,1213,37293
carolina_wren,0,US-TX-18,1979,-19,0.470588235,3.931825633,75,75,75,75,10,10,10,10,1213,37294
carolina_wren,0,US-TX-18,1980,-18,0.470588235,3.401197382,75,75,75,75,11,11,11,11,1213,37295
carolina_wren,0,US-TX-18,1981,-17,0.470588235,3.33220451,75,75,75,75,12,12,12,12,1213,37296
carolina_wren,0,US-TX-18,1982,-16,0.470588235,4.025351691,75,75,75,75,13,13,13,13,1213,37297
carolina_wren,0,US-TX-18,1983,-15,0.470588235,3.63758616,75,75,75,75,14,14,14,14,1213,37298
carolina_wren,0,US-TX-18,1984,-14,0.470588235,4.189654742,75,75,75,75,15,15,15,15,1213,37299
carolina_wren,0,US-TX-18,1985,-13,0.470588235,3.931825633,75,75,75,75,16,16,16,16,1213,37300
carolina_wren,0,US-TX-18,1986,-12,0.470588235,4.060443011,75,75,75,75,17,17,17,17,1213,37301
carolina_wren,0,US-TX-18,1987,-11,0.470588235,4.127134385,75,75,75,75,18,18,18,18,1213,37302
carolina_wren,0,US-TX-18,1988,-10,0.470588235,4.043051268,75,75,75,75,19,19,19,19,1213,37303
carolina_wren,0,US-TX-18,1989,-9,0.470588235,4.17438727,75,75,75,75,20,20,20,20,1213,37304
carolina_wren,0,US-TX-18,1990,-8,0.470588235,4.077537444,75,75,75,75,21,21,21,21,1213,37305
carolina_wren,0,US-TX-18,1991,-7,0.470588235,4.025351691,75,75,75,75,22,22,22,22,1213,37306
carolina_wren,0,US-TX-18,1992,-6,0.470588235,3.891820298,75,75,75,75,23,23,23,23,1213,37307
carolina_wren,0,US-TX-18,1993,-5,0.470588235,4.17438727,75,75,75,75,24,24,24,24,1213,37308
carolina_wren,0,US-TX-18,1994,-4,0.470588235,4.290459441,75,75,75,75,25,25,25,25,1213,37309
carolina_wren,1,US-TX-18,1995,-3,0.470588235,4.051784948,75,75,75,75,26,26,26,26,1213,37310
carolina_wren,0,US-TX-18,1996,-2,0.470588235,4.007333185,75,75,75,75,27,27,27,27,1213,37311
carolina_wren,0,US-TX-18,1997,-1,0.470588235,4.127134385,75,75,75,75,28,28,28,28,1213,37312
carolina_wren,0,US-TX-18,1998,0,0.470588235,4.477336814,75,75,75,75,29,29,29,29,1213,37313
carolina_wren,1,US-TX-18,1999,1,0.470588235,4.158883083,75,75,75,75,30,30,30,30,1213,37314
carolina_wren,1,US-TX-18,2000,2,0.470588235,4.276666119,75,75,75,75,31,31,31,31,1213,37315
carolina_wren,1,US-TX-18,2001,3,0.470588235,4.064744092,75,75,75,75,32,32,32,32,1213,37316
carolina_wren,0,US-TX-18,2002,4,0.470588235,4.147095128,75,75,75,75,33,33,33,33,1213,37317
carolina_wren,0,US-TX-18,2003,5,0.470588235,4.08176578,75,75,75,75,34,34,34,34,1213,37318
carolina_wren,0,US-TX-18,2004,6,0.470588235,4.166665224,75,75,75,75,35,35,35,35,1213,37319
carolina_wren,0,US-TX-18,2005,7,0.470588235,4.366278278,75,75,75,75,36,36,36,36,1213,37320
carolina_wren,0,US-TX-18,2006,8,0.470588235,3.951243719,75,75,75,75,37,37,37,37,1213,37321
carolina_wren,1,US-TX-18,2007,9,0.470588235,4.064744092,75,75,75,75,38,38,38,38,1213,37322
carolina_wren,0,US-TX-18,2008,10,0.470588235,4.219507705,75,75,75,75,39,39,39,39,1213,37323
carolina_wren,0,US-TX-18,2009,11,0.470588235,3.941581808,75,75,75,75,40,40,40,40,1213,37324
carolina_wren,0,US-TX-18,2010,12,0.470588235,4.043051268,75,75,75,75,41,41,41,41,1213,37325
carolina_wren,1,US-TX-18,2011,13,0.470588235,3.314186005,75,75,75,75,42,42,42,42,1213,37326
carolina_wren,0,US-TX-18,2012,14,0.470588235,3.912023005,75,75,75,75,43,43,43,43,1213,37327
carolina_wren,0,US-TX-18,2013,15,0.470588235,3.465735903,75,75,75,75,44,44,44,44,1213,37328
carolina_wren,0,US-TX-18,2014,16,0.470588235,3.737669618,75,75,75,75,45,45,45,45,1213,37329
carolina_wren,0,US-TX-18,2015,17,0.470588235,3.597312261,75,75,75,75,46,46,46,46,1213,37330
carolina_wren,0,US-TX-18,2016,18,0.470588235,3.669951444,75,75,75,75,47,47,47,47,1213,37331
carolina_wren,0,US-TX-18,2017,19,0.470588235,3.695110004,75,75,75,75,48,48,48,48,1213,37332
carolina_wren,0,US-TX-18,2018,20,0.470588235,3.401197382,75,75,75,75,49,49,49,49,1213,37333
carolina_wren,0,US-TX-18,2019,21,0.470588235,3.384390263,75,75,75,75,50,50,50,50,1213,37334
carolina_wren,0,US-TX-18,1976,-22,0.470588235,3.921973336,75,75,75,75,7,7,7,7,1228,37335
carolina_wren,0,US-TX-18,1977,-21,0.470588235,3.091042453,75,75,75,75,8,8,8,8,1228,37336
carolina_wren,0,US-TX-18,1978,-20,0.470588235,2.809402695,75,75,75,75,9,9,9,9,1228,37337
carolina_wren,0,US-TX-18,1980,-18,0.470588235,2.917770732,75,75,75,75,11,11,11,11,1228,37338
carolina_wren,0,US-TX-18,1981,-17,0.470588235,2.740840024,75,75,75,75,12,12,12,12,1228,37339
carolina_wren,0,US-TX-18,1982,-16,0.470588235,2.197224577,75,75,75,75,13,13,13,13,1228,37340
carolina_wren,0,US-TX-18,1983,-15,0.470588235,2.862200881,75,75,75,75,14,14,14,14,1228,37341
carolina_wren,0,US-TX-18,1984,-14,0.470588235,3.091042453,75,75,75,75,15,15,15,15,1228,37342
carolina_wren,0,US-TX-18,1985,-13,0.470588235,2.197224577,75,75,75,75,16,16,16,16,1228,37343
carolina_wren,0,US-TX-18,1986,-12,0.470588235,3.091042453,75,75,75,75,17,17,17,17,1228,37344
carolina_wren,0,US-TX-18,1987,-11,0.470588235,3.135494216,75,75,75,75,18,18,18,18,1228,37345
carolina_wren,0,US-TX-18,1988,-10,0.470588235,2.708050201,75,75,75,75,19,19,19,19,1228,37346
carolina_wren,0,US-TX-18,1989,-9,0.470588235,3.238678452,75,75,75,75,20,20,20,20,1228,37347
carolina_wren,0,US-TX-18,1990,-8,0.470588235,2.282382386,75,75,75,75,21,21,21,21,1228,37348
carolina_wren,0,US-TX-18,1991,-7,0.470588235,3.17805383,75,75,75,75,22,22,22,22,1228,37349
carolina_wren,2,US-TX-18,1992,-6,0.470588235,2.079441542,75,75,75,75,23,23,23,23,1228,37350
carolina_wren,2,US-TX-18,1993,-5,0.470588235,2.564949357,75,75,75,75,24,24,24,24,1228,37351
carolina_wren,0,US-TX-18,1994,-4,0.470588235,2.944438979,75,75,75,75,25,25,25,25,1228,37352
carolina_wren,1,US-TX-18,1995,-3,0.470588235,3.044522438,75,75,75,75,26,26,26,26,1228,37353
carolina_wren,0,US-TX-18,1996,-2,0.470588235,2.197224577,75,75,75,75,27,27,27,27,1228,37354
carolina_wren,2,US-TX-18,1997,-1,0.470588235,3.33220451,75,75,75,75,28,28,28,28,1228,37355
carolina_wren,2,US-TX-18,1998,0,0.470588235,3.583518938,75,75,75,75,29,29,29,29,1228,37356
carolina_wren,2,US-TX-18,1999,1,0.470588235,3.384390263,75,75,75,75,30,30,30,30,1228,37357
carolina_wren,1,US-TX-18,2000,2,0.470588235,3.433987204,75,75,75,75,31,31,31,31,1228,37358
carolina_wren,0,US-TX-18,2001,3,0.470588235,2.995732274,75,75,75,75,32,32,32,32,1228,37359
carolina_wren,0,US-TX-18,2002,4,0.470588235,2.772588722,75,75,75,75,33,33,33,33,1228,37360
carolina_wren,0,US-TX-18,2003,5,0.470588235,2.079441542,75,75,75,75,34,34,34,34,1228,37361
carolina_wren,0,US-TX-18,2004,6,0.470588235,2.197224577,75,75,75,75,35,35,35,35,1228,37362
carolina_wren,0,US-TX-18,2005,7,0.470588235,2.079441542,75,75,75,75,36,36,36,36,1228,37363
carolina_wren,0,US-TX-18,2006,8,0.470588235,2.197224577,75,75,75,75,37,37,37,37,1228,37364
carolina_wren,0,US-TX-18,2007,9,0.470588235,2.079441542,75,75,75,75,38,38,38,38,1228,37365
carolina_wren,0,US-TX-18,2008,10,0.470588235,2.079441542,75,75,75,75,39,39,39,39,1228,37366
carolina_wren,0,US-TX-18,2009,11,0.470588235,2.079441542,75,75,75,75,40,40,40,40,1228,37367
carolina_wren,0,US-TX-18,2010,12,0.470588235,3.17805383,75,75,75,75,41,41,41,41,1228,37368
carolina_wren,0,US-TX-18,2012,14,0.470588235,2.1102132,75,75,75,75,43,43,43,43,1228,37369
carolina_wren,0,US-TX-18,2013,15,0.470588235,1.981001469,75,75,75,75,44,44,44,44,1228,37370
carolina_wren,0,US-TX-18,2014,16,0.470588235,2.079441542,75,75,75,75,45,45,45,45,1228,37371
carolina_wren,0,US-TX-18,2015,17,0.470588235,2.302585093,75,75,75,75,46,46,46,46,1228,37372
carolina_wren,0,US-TX-18,2016,18,0.470588235,1.981001469,75,75,75,75,47,47,47,47,1228,37373
carolina_wren,0,US-TX-18,2017,19,0.470588235,2.1102132,75,75,75,75,48,48,48,48,1228,37374
carolina_wren,0,US-TX-18,2018,20,0.470588235,1.981001469,75,75,75,75,49,49,49,49,1228,37375
carolina_wren,0,US-TX-18,2019,21,0.470588235,2.397895273,75,75,75,75,50,50,50,50,1228,37376
carolina_wren,0,US-TX-18,1976,-22,0.470588235,3.401197382,75,75,75,75,7,7,7,7,1258,37377
carolina_wren,0,US-TX-18,1977,-21,0.470588235,3.526360525,75,75,75,75,8,8,8,8,1258,37378
carolina_wren,0,US-TX-18,1978,-20,0.470588235,4.077537444,75,75,75,75,9,9,9,9,1258,37379
carolina_wren,0,US-TX-18,1979,-19,0.470588235,3.891820298,75,75,75,75,10,10,10,10,1258,37380
carolina_wren,0,US-TX-18,1980,-18,0.470588235,3.583518938,75,75,75,75,11,11,11,11,1258,37381
carolina_wren,0,US-TX-18,1981,-17,0.470588235,3.688879454,75,75,75,75,12,12,12,12,1258,37382
carolina_wren,0,US-TX-18,1982,-16,0.470588235,3.433987204,75,75,75,75,13,13,13,13,1258,37383
carolina_wren,0,US-TX-18,1984,-14,0.470588235,3.583518938,75,75,75,75,15,15,15,15,1258,37384
carolina_wren,0,US-TX-18,1985,-13,0.470588235,3.295836866,75,75,75,75,16,16,16,16,1258,37385
carolina_wren,2,US-TX-18,2001,3,0.470588235,3.238678452,75,75,75,75,32,32,32,32,1258,37386
carolina_wren,0,US-TX-18,2002,4,0.470588235,3.540959324,75,75,75,75,33,33,33,33,1258,37387
carolina_wren,2,US-TX-18,2003,5,0.470588235,3.761200116,75,75,75,75,34,34,34,34,1258,37388
carolina_wren,0,US-TX-18,2004,6,0.470588235,3.663561646,75,75,75,75,35,35,35,35,1258,37389
carolina_wren,3,US-TX-18,2005,7,0.470588235,3.761200116,75,75,75,75,36,36,36,36,1258,37390
carolina_wren,1,US-TX-18,2006,8,0.470588235,3.784189634,75,75,75,75,37,37,37,37,1258,37391
carolina_wren,1,US-TX-18,2007,9,0.470588235,3.737669618,75,75,75,75,38,38,38,38,1258,37392
carolina_wren,9,US-TX-18,2008,10,0.470588235,3.80666249,75,75,75,75,39,39,39,39,1258,37393
carolina_wren,5,US-TX-18,2009,11,0.470588235,3.784189634,75,75,75,75,40,40,40,40,1258,37394
carolina_wren,5,US-TX-18,2010,12,0.470588235,3.784189634,75,75,75,75,41,41,41,41,1258,37395
carolina_wren,4,US-TX-18,2011,13,0.470588235,3.555348061,75,75,75,75,42,42,42,42,1258,37396
carolina_wren,4,US-TX-18,2012,14,0.470588235,3.737669618,75,75,75,75,43,43,43,43,1258,37397
carolina_wren,3,US-TX-18,2013,15,0.470588235,3.465735903,75,75,75,75,44,44,44,44,1258,37398
carolina_wren,1,US-TX-18,2014,16,0.470588235,3.63758616,75,75,75,75,45,45,45,45,1258,37399
carolina_wren,1,US-TX-18,2015,17,0.470588235,3.555348061,75,75,75,75,46,46,46,46,1258,37400
carolina_wren,0,US-TX-18,2016,18,0.470588235,3.526360525,75,75,75,75,47,47,47,47,1258,37401
carolina_wren,2,US-TX-18,2017,19,0.470588235,3.583518938,75,75,75,75,48,48,48,48,1258,37402
carolina_wren,7,US-TX-18,2018,20,0.470588235,3.713572067,75,75,75,75,49,49,49,49,1258,37403
carolina_wren,3,US-TX-18,2019,21,0.470588235,3.688879454,75,75,75,75,50,50,50,50,1258,37404
carolina_wren,3,US-TX-19,1970,-28,0.75,2.302585093,76,76,76,76,1,1,1,1,1141,37405
carolina_wren,1,US-TX-19,1971,-27,0.75,2.48490665,76,76,76,76,2,2,2,2,1141,37406
carolina_wren,3,US-TX-19,1972,-26,0.75,2.197224577,76,76,76,76,3,3,3,3,1141,37407
carolina_wren,1,US-TX-19,1973,-25,0.75,2.302585093,76,76,76,76,4,4,4,4,1141,37408
carolina_wren,3,US-TX-19,1974,-24,0.75,2.890371758,76,76,76,76,5,5,5,5,1141,37409
carolina_wren,0,US-TX-19,1975,-23,0.75,2.564949357,76,76,76,76,6,6,6,6,1141,37410
carolina_wren,0,US-TX-19,1976,-22,0.75,2.174751721,76,76,76,76,7,7,7,7,1141,37411
carolina_wren,0,US-TX-19,1980,-18,0.75,3.17805383,76,76,76,76,11,11,11,11,1141,37412
carolina_wren,0,US-TX-19,1981,-17,0.75,3.384390263,76,76,76,76,12,12,12,12,1141,37413
carolina_wren,0,US-TX-19,1982,-16,0.75,3.449987546,76,76,76,76,13,13,13,13,1141,37414
carolina_wren,0,US-TX-19,1983,-15,0.75,4.394449155,76,76,76,76,14,14,14,14,1141,37415
carolina_wren,0,US-TX-19,1984,-14,0.75,3.908014984,76,76,76,76,15,15,15,15,1141,37416
carolina_wren,1,US-TX-19,1985,-13,0.75,4.304065093,76,76,76,76,16,16,16,16,1141,37417
carolina_wren,0,US-TX-19,1986,-12,0.75,3.737669618,76,76,76,76,17,17,17,17,1141,37418
carolina_wren,2,US-TX-19,1987,-11,0.75,3.784189634,76,76,76,76,18,18,18,18,1141,37419
carolina_wren,0,US-TX-19,1988,-10,0.75,3.63758616,76,76,76,76,19,19,19,19,1141,37420
carolina_wren,0,US-TX-19,1989,-9,0.75,3.761200116,76,76,76,76,20,20,20,20,1141,37421
carolina_wren,2,US-TX-19,1990,-8,0.75,3.77505715,76,76,76,76,21,21,21,21,1141,37422
carolina_wren,4,US-TX-19,1991,-7,0.75,3.64414356,76,76,76,76,22,22,22,22,1141,37423
carolina_wren,0,US-TX-19,1992,-6,0.75,3.850147602,76,76,76,76,23,23,23,23,1141,37424
carolina_wren,2,US-TX-19,1993,-5,0.75,4.877103901,76,76,76,76,24,24,24,24,1141,37425
carolina_wren,2,US-TX-19,1994,-4,0.75,3.358637767,76,76,76,76,25,25,25,25,1141,37426
carolina_wren,2,US-TX-19,1995,-3,0.75,3.871201011,76,76,76,76,26,26,26,26,1141,37427
carolina_wren,10,US-TX-19,1996,-2,0.75,4.248495242,76,76,76,76,27,27,27,27,1141,37428
carolina_wren,4,US-TX-19,1997,-1,0.75,4.223177434,76,76,76,76,28,28,28,28,1141,37429
carolina_wren,0,US-TX-19,1998,0,0.75,3.610917913,76,76,76,76,29,29,29,29,1141,37430
carolina_wren,0,US-TX-19,1999,1,0.75,3.817712326,76,76,76,76,30,30,30,30,1141,37431
carolina_wren,3,US-TX-19,2000,2,0.75,3.912023005,76,76,76,76,31,31,31,31,1141,37432
carolina_wren,0,US-TX-19,2002,4,0.75,2.995732274,76,76,76,76,33,33,33,33,1141,37433
carolina_wren,2,US-TX-19,2003,5,0.75,2.995732274,76,76,76,76,34,34,34,34,1141,37434
carolina_wren,1,US-TX-19,2004,6,0.75,3.891820298,76,76,76,76,35,35,35,35,1141,37435
carolina_wren,4,US-TX-19,2005,7,0.75,3.091042453,76,76,76,76,36,36,36,36,1141,37436
carolina_wren,2,US-TX-19,2006,8,0.75,3.941581808,76,76,76,76,37,37,37,37,1141,37437
carolina_wren,3,US-TX-19,2007,9,0.75,3.970291914,76,76,76,76,38,38,38,38,1141,37438
carolina_wren,1,US-TX-19,2008,10,0.75,3.650658241,76,76,76,76,39,39,39,39,1141,37439
carolina_wren,4,US-TX-19,2009,11,0.75,3.896909368,76,76,76,76,40,40,40,40,1141,37440
carolina_wren,3,US-TX-19,2010,12,0.75,3.931825633,76,76,76,76,41,41,41,41,1141,37441
carolina_wren,2,US-TX-19,2011,13,0.75,4.025351691,76,76,76,76,42,42,42,42,1141,37442
carolina_wren,2,US-TX-19,2012,14,0.75,4.189654742,76,76,76,76,43,43,43,43,1141,37443
carolina_wren,4,US-TX-19,2013,15,0.75,4.110873864,76,76,76,76,44,44,44,44,1141,37444
carolina_wren,3,US-TX-19,2014,16,0.75,4.094344562,76,76,76,76,45,45,45,45,1141,37445
carolina_wren,1,US-TX-19,2016,18,0.75,3.473518043,76,76,76,76,47,47,47,47,1141,37446
carolina_wren,3,US-TX-19,2017,19,0.75,3.713572067,76,76,76,76,48,48,48,48,1141,37447
carolina_wren,0,US-TX-19,2018,20,0.75,4.094344562,76,76,76,76,49,49,49,49,1141,37448
carolina_wren,2,US-TX-19,2019,21,0.75,4.114963849,76,76,76,76,50,50,50,50,1141,37449
carolina_wren,9,US-TX-19,2004,6,0.75,4.094344562,76,76,76,76,35,35,35,35,1163,37450
carolina_wren,35,US-TX-19,2005,7,0.75,3.688879454,76,76,76,76,36,36,36,36,1163,37451
carolina_wren,3,US-TX-19,2012,14,0.75,2.327277706,76,76,76,76,43,43,43,43,1163,37452
carolina_wren,2,US-TX-19,2013,15,0.75,2.302585093,76,76,76,76,44,44,44,44,1163,37453
carolina_wren,3,US-TX-19,2014,16,0.75,1.909542505,76,76,76,76,45,45,45,45,1163,37454
carolina_wren,1,US-TX-19,2005,7,0.75,3.401197382,76,76,76,76,36,36,36,36,1210,37455
carolina_wren,1,US-TX-19,2006,8,0.75,3.624340933,76,76,76,76,37,37,37,37,1210,37456
carolina_wren,0,US-TX-19,2007,9,0.75,3.248434627,76,76,76,76,38,38,38,38,1210,37457
carolina_wren,0,US-TX-19,2008,10,0.75,3.068052935,76,76,76,76,39,39,39,39,1210,37458
carolina_wren,1,US-TX-19,2009,11,0.75,2.995732274,76,76,76,76,40,40,40,40,1210,37459
carolina_wren,1,US-TX-19,2010,12,0.75,3.17805383,76,76,76,76,41,41,41,41,1210,37460
carolina_wren,0,US-TX-19,2011,13,0.75,3.663561646,76,76,76,76,42,42,42,42,1210,37461
carolina_wren,0,US-TX-19,2012,14,0.75,3.238678452,76,76,76,76,43,43,43,43,1210,37462
carolina_wren,1,US-TX-19,2013,15,0.75,2.833213344,76,76,76,76,44,44,44,44,1210,37463
carolina_wren,0,US-TX-19,2014,16,0.75,3.17805383,76,76,76,76,45,45,45,45,1210,37464
carolina_wren,1,US-TX-19,2015,17,0.75,3.526360525,76,76,76,76,46,46,46,46,1210,37465
carolina_wren,2,US-TX-19,2016,18,0.75,3.663561646,76,76,76,76,47,47,47,47,1210,37466
carolina_wren,0,US-TX-19,2017,19,0.75,3.401197382,76,76,76,76,48,48,48,48,1210,37467
carolina_wren,0,US-TX-19,2018,20,0.75,3.737669618,76,76,76,76,49,49,49,49,1210,37468
carolina_wren,0,US-TX-19,2019,21,0.75,3.465735903,76,76,76,76,50,50,50,50,1210,37469
carolina_wren,0,US-TX-19,2002,4,0.75,3.36729583,76,76,76,76,33,33,33,33,1227,37470
carolina_wren,0,US-TX-19,2003,5,0.75,3.068052935,76,76,76,76,34,34,34,34,1227,37471
carolina_wren,0,US-TX-19,2004,6,0.75,3.258096538,76,76,76,76,35,35,35,35,1227,37472
carolina_wren,0,US-TX-19,2005,7,0.75,3.135494216,76,76,76,76,36,36,36,36,1227,37473
carolina_wren,2,US-TX-19,2006,8,0.75,3.784189634,76,76,76,76,37,37,37,37,1227,37474
carolina_wren,1,US-TX-19,2007,9,0.75,3.688879454,76,76,76,76,38,38,38,38,1227,37475
carolina_wren,2,US-TX-19,2008,10,0.75,3.970291914,76,76,76,76,39,39,39,39,1227,37476
carolina_wren,3,US-TX-19,2009,11,0.75,3.855452654,76,76,76,76,40,40,40,40,1227,37477
carolina_wren,4,US-TX-19,2010,12,0.75,3.850147602,76,76,76,76,41,41,41,41,1227,37478
carolina_wren,2,US-TX-19,2011,13,0.75,3.676300672,76,76,76,76,42,42,42,42,1227,37479
carolina_wren,1,US-TX-19,2012,14,0.75,3.465735903,76,76,76,76,43,43,43,43,1227,37480
carolina_wren,0,US-TX-19,2013,15,0.75,3.33220451,76,76,76,76,44,44,44,44,1227,37481
carolina_wren,0,US-TX-19,1974,-24,0.75,3.526360525,76,76,76,76,5,5,5,5,1229,37482
carolina_wren,0,US-TX-19,1975,-23,0.75,3.988984047,76,76,76,76,6,6,6,6,1229,37483
carolina_wren,0,US-TX-19,1976,-22,0.75,3.526360525,76,76,76,76,7,7,7,7,1229,37484
carolina_wren,0,US-TX-19,1977,-21,0.75,3.526360525,76,76,76,76,8,8,8,8,1229,37485
carolina_wren,0,US-TX-19,1978,-20,0.75,3.610917913,76,76,76,76,9,9,9,9,1229,37486
carolina_wren,0,US-TX-19,1986,-12,0.75,3.465735903,76,76,76,76,17,17,17,17,1229,37487
carolina_wren,0,US-TX-19,1998,0,0.75,2.302585093,76,76,76,76,29,29,29,29,1229,37488
carolina_wren,0,US-TX-19,1999,1,0.75,2.079441542,76,76,76,76,30,30,30,30,1229,37489
carolina_wren,0,US-TX-19,2000,2,0.75,2.833213344,76,76,76,76,31,31,31,31,1229,37490
carolina_wren,0,US-TX-19,2001,3,0.75,3.079613758,76,76,76,76,32,32,32,32,1229,37491
carolina_wren,0,US-TX-19,2002,4,0.75,2.970414466,76,76,76,76,33,33,33,33,1229,37492
carolina_wren,0,US-TX-19,2003,5,0.75,3.17805383,76,76,76,76,34,34,34,34,1229,37493
carolina_wren,0,US-TX-19,2004,6,0.75,3.583518938,76,76,76,76,35,35,35,35,1229,37494
carolina_wren,0,US-TX-19,2005,7,0.75,3.258096538,76,76,76,76,36,36,36,36,1229,37495
carolina_wren,0,US-TX-19,2006,8,0.75,3.617651945,76,76,76,76,37,37,37,37,1229,37496
carolina_wren,1,US-TX-19,2007,9,0.75,3.481240089,76,76,76,76,38,38,38,38,1229,37497
carolina_wren,0,US-TX-19,2008,10,0.75,3.465735903,76,76,76,76,39,39,39,39,1229,37498
carolina_wren,3,US-TX-19,2009,11,0.75,3.488902962,76,76,76,76,40,40,40,40,1229,37499
