"strat_name","r_year","sc_trend_cbc"
"US-GA-29",1971,-1.36466536759734
"US-GA-29",1972,-1.34935389905932
"US-GA-29",1973,-1.08806885450444
"US-GA-29",1974,-0.82991708884274
"US-GA-29",1975,-0.674553940263378
"US-GA-29",1976,-0.899922566036249
"US-GA-29",1977,-1.08563641259919
"US-GA-29",1978,-1.46832792386536
"US-GA-29",1979,-1.48873802013846
"US-GA-29",1980,-1.21653488123774
"US-GA-29",1981,-0.759476805383025
"US-GA-29",1982,-1.13365476251861
"US-GA-29",1983,-1.06319396512223
"US-GA-29",1984,-0.524804064626236
"US-GA-29",1985,-0.244082427355976
"US-GA-29",1986,-0.642996674212841
"US-GA-29",1987,-0.584954451919459
"US-GA-29",1988,-0.79958562200852
"US-GA-29",1989,-0.855030644179554
"US-GA-29",1990,-0.528932443743136
"US-GA-29",1991,0.274552720922246
"US-GA-29",1992,-0.213901441067358
"US-GA-29",1993,0.559814602648003
"US-GA-29",1994,-0.10967564380677
"US-GA-29",1995,-0.11511871645776
"US-GA-29",1996,0.677566651192649
"US-GA-29",1997,0.228660354664612
"US-GA-29",1998,0.240865766761808
"US-GA-29",1999,0.528177601238942
"US-GA-29",2000,0.445656421333265
"US-GA-29",2001,0.0750429605730145
"US-GA-29",2002,0.586839150402379
"US-GA-29",2003,0.716100878377159
"US-GA-29",2004,0.374198413154928
"US-GA-29",2005,0.558962904720073
"US-GA-29",2006,0.397921707769525
"US-GA-29",2007,1.14971796166095
"US-GA-29",2008,0.429066687400312
"US-GA-29",2009,1.19879052289204
"US-GA-29",2010,1.26380058822456
"US-GA-29",2011,0.602298137526559
"US-GA-29",2012,0.940031819385083
"US-GA-29",2013,1.65881200088827
"US-GA-29",2014,1.36647351814616
"US-GA-29",2015,3.04924361276032
"US-GA-29",2016,0.598906956021619
"US-GA-29",2017,0.369952607474553
"US-GA-29",2018,1.79006675748341
"US-GA-29",2019,0.59568367574035
"US-IA-11",1970,-0.739561781699467
"US-IA-11",1971,-0.735988280321642
"US-IA-11",1972,-0.732980362901298
"US-IA-11",1973,-0.731648765322456
"US-IA-11",1974,-0.728220674696331
"US-IA-11",1975,-0.725893852639789
"US-IA-11",1976,-0.722613429434256
"US-IA-11",1977,-0.70036953958433
"US-IA-11",1978,-0.717112670872109
"US-IA-11",1979,-0.708862399252479
"US-IA-11",1980,-0.703466338741959
"US-IA-11",1981,-0.692140513300233
"US-IA-11",1982,-0.690982287308079
"US-IA-11",1983,-0.681006805776524
"US-IA-11",1984,-0.675089341651132
"US-IA-11",1985,-0.669752756998493
"US-IA-11",1986,-0.661345163088958
"US-IA-11",1987,-0.65434027279295
"US-IA-11",1988,-0.546580763319541
"US-IA-11",1989,-0.431994676838405
"US-IA-11",1990,-0.598154250122964
"US-IA-11",1991,-0.609034158405149
"US-IA-11",1992,-0.452474148538928
"US-IA-11",1993,-0.452359317823428
"US-IA-11",1994,-0.581802547300904
"US-IA-11",1995,-0.266887283896484
"US-IA-11",1996,-0.403959229633759
"US-IA-11",1997,-0.44234635898
"US-IA-11",1998,-0.494866173759653
"US-IA-11",1999,-0.111024099457321
"US-IA-11",2000,-0.372696639847208
"US-IA-11",2001,-0.255067036444029
"US-IA-11",2002,-0.469796326684765
"US-IA-11",2003,-0.169125892780585
"US-IA-11",2004,0.0455151155857799
"US-IA-11",2005,0.308621188644595
"US-IA-11",2006,0.341690893970448
"US-IA-11",2007,3.50896820899942
"US-IA-11",2008,1.39131250685024
"US-IA-11",2009,0.745857970667701
"US-IA-11",2010,1.61735431564012
"US-IA-11",2011,0.558057550485613
"US-IA-11",2012,0.0597717504307071
"US-IA-11",2013,2.37459457609543
"US-IA-11",2014,1.27055820787972
"US-IA-11",2015,1.17923140431621
"US-IA-11",2016,0.887616931552504
"US-IA-11",2017,0.921038575574088
"US-IA-11",2018,2.41357737284641
"US-IA-11",2019,1.70577757067663
"US-IA-22",1970,-0.815229150741146
"US-IA-22",1971,-0.796448368984465
"US-IA-22",1972,-0.866564955048709
"US-IA-22",1973,-0.691747098593853
"US-IA-22",1974,-0.461805567545265
"US-IA-22",1975,-0.525797717844543
"US-IA-22",1976,-0.545048269569763
"US-IA-22",1977,-0.629030200449256
"US-IA-22",1978,-0.801611928165796
"US-IA-22",1979,-0.880204361704313
"US-IA-22",1980,-0.913152719067441
"US-IA-22",1981,-0.916764354952727
"US-IA-22",1982,-0.914943693024331
"US-IA-22",1983,-0.901388607196304
"US-IA-22",1984,-0.851792931272668
"US-IA-22",1985,-0.910767785223992
"US-IA-22",1986,-0.897237779267996
"US-IA-22",1987,-0.797423941713127
"US-IA-22",1988,-0.626674614176754
"US-IA-22",1989,-0.547834864515626
"US-IA-22",1990,-0.542199726045901
"US-IA-22",1991,-0.352568707220365
"US-IA-22",1992,-0.310014587739863
"US-IA-22",1993,0.0338413265898959
"US-IA-22",1994,0.167604755759126
"US-IA-22",1995,-0.236326630971952
"US-IA-22",1996,-0.1472305146637
"US-IA-22",1997,-0.0729946372086961
"US-IA-22",1998,-0.232712665574611
"US-IA-22",1999,0.0278301012288001
"US-IA-22",2000,-0.234472233112037
"US-IA-22",2001,-0.476148054315803
"US-IA-22",2002,-0.409548710647733
"US-IA-22",2003,0.261349157945127
"US-IA-22",2004,0.533979755642594
"US-IA-22",2005,0.21508023822554
"US-IA-22",2006,0.817195867875343
"US-IA-22",2007,2.41171634963321
"US-IA-22",2008,1.0248345603609
"US-IA-22",2009,0.25563768554211
"US-IA-22",2010,0.869193142744553
"US-IA-22",2011,0.1501718291176
"US-IA-22",2012,0.185277833983894
"US-IA-22",2013,2.6686452544403
"US-IA-22",2014,1.78369866397857
"US-IA-22",2015,0.453963749340377
"US-IA-22",2016,0.525599815452771
"US-IA-22",2017,0.256496630045173
"US-IA-22",2018,2.71572885554614
"US-IA-22",2019,2.94783980310671
"US-IA-23",1970,-0.451163746091293
"US-IA-23",1971,-0.459493708864439
"US-IA-23",1972,-0.182964915282012
"US-IA-23",1973,-0.471046645104725
"US-IA-23",1974,-0.474843100588829
"US-IA-23",1975,0.566254332795575
"US-IA-23",1976,0.0864737825144991
"US-IA-23",1977,1.34285408513991
"US-IA-23",1978,-0.122203340952185
"US-IA-23",1979,-0.309929746137538
"US-IA-23",1980,-0.487858758379164
"US-IA-23",1981,-0.479235135035987
"US-IA-23",1982,-0.468598657951148
"US-IA-23",1983,-0.472343299137316
"US-IA-23",1984,-0.250778870545778
"US-IA-23",1985,-0.445051177762805
"US-IA-23",1986,-0.468709757125831
"US-IA-23",1987,-0.461873498434486
"US-IA-23",1988,-0.440952732092976
"US-IA-23",1989,-0.482378258159882
"US-IA-23",1990,-0.21853983871181
"US-IA-23",1991,-0.423780059728787
"US-IA-23",1992,-0.236272547168895
"US-IA-23",1993,-0.449051018253262
"US-IA-23",1994,-0.437696064560769
"US-IA-23",1995,-0.441326086311036
"US-IA-23",1996,-0.448460747999263
"US-IA-23",1997,-0.421408432097038
"US-IA-23",1998,-0.431975527239358
"US-IA-23",1999,-0.378907462692491
"US-IA-23",2000,-0.425154269426028
"US-IA-23",2001,-0.425542398251523
"US-IA-23",2002,-0.395192970921239
"US-IA-23",2003,-0.426159373669181
"US-IA-23",2004,0.191131683780064
"US-IA-23",2005,0.140677615639552
"US-IA-23",2006,0.465946091865125
"US-IA-23",2007,1.74377537485214
"US-IA-23",2008,-0.158798550556304
"US-IA-23",2009,-0.423148531156749
"US-IA-23",2010,0.218248170805532
"US-IA-23",2011,-0.395517533983682
"US-IA-23",2012,-0.444196231374307
"US-IA-23",2013,0.440013489857746
"US-IA-23",2014,2.9084229919928
"US-IA-23",2015,-0.38707213544288
"US-IA-23",2016,-0.124878030869304
"US-IA-23",2017,-0.417557170630515
"US-IA-23",2018,1.64328200170436
"US-IA-23",2019,5.09298070774352
"US-IL-22",1970,-0.231705770845895
"US-IL-22",1971,-0.904790637974077
"US-IL-22",1972,-0.00747694050426826
"US-IL-22",1973,-0.484868290979848
"US-IL-22",1974,0.150025214780165
"US-IL-22",1975,0.573143054028989
"US-IL-22",1976,0.65400037826553
"US-IL-22",1977,0.935611091944168
"US-IL-22",1978,-1.44940486076159
"US-IL-22",1979,-1.49706548147129
"US-IL-22",1980,-1.50180830276751
"US-IL-22",1981,-1.43190265122944
"US-IL-22",1982,-1.47570549799969
"US-IL-22",1983,-1.36224965336731
"US-IL-22",1984,-1.35526655308935
"US-IL-22",1985,-1.28949722619703
"US-IL-22",1986,-1.29784656260926
"US-IL-22",1987,-0.957996646953213
"US-IL-22",1988,-0.775398219070513
"US-IL-22",1989,-0.442432818992428
"US-IL-22",1990,-0.493382092786225
"US-IL-22",1991,-0.131795042376105
"US-IL-22",1992,0.645011929553526
"US-IL-22",1993,1.57515817512318
"US-IL-22",1994,0.540441101491485
"US-IL-22",1995,0.0666791619159096
"US-IL-22",1996,0.568250586354647
"US-IL-22",1997,0.145376439233671
"US-IL-22",1998,-0.333542319563146
"US-IL-22",1999,0.556593308176345
"US-IL-22",2000,-0.474317769566399
"US-IL-22",2001,-0.767574977323069
"US-IL-22",2002,-0.77935082757041
"US-IL-22",2003,0.506085807653785
"US-IL-22",2004,0.89361236300937
"US-IL-22",2005,1.10172834204791
"US-IL-22",2006,1.86076684691894
"US-IL-22",2007,3.04411343822548
"US-IL-22",2008,0.51868641242518
"US-IL-22",2009,0.364438174579041
"US-IL-22",2010,0.561393343507305
"US-IL-22",2011,0.0897584561386486
"US-IL-22",2012,-0.528436099899742
"US-IL-22",2013,0.887609578892494
"US-IL-22",2014,0.742369631053929
"US-IL-22",2015,-0.122519008250876
"US-IL-22",2016,0.161393578895097
"US-IL-22",2017,0.319980985984308
"US-IL-22",2018,1.13831072290039
"US-IL-22",2019,1.4957961290492
"US-IL-24",1970,-0.96056945662285
"US-IL-24",1971,-1.24801303076136
"US-IL-24",1972,-1.03737036767658
"US-IL-24",1973,-0.880183567172562
"US-IL-24",1974,-0.618786290843352
"US-IL-24",1975,0.423461461340874
"US-IL-24",1976,0.791064511924018
"US-IL-24",1977,-0.569384072144647
"US-IL-24",1978,-1.58479098986687
"US-IL-24",1979,-1.5861260760433
"US-IL-24",1980,-1.58485673403239
"US-IL-24",1981,-1.46473691255096
"US-IL-24",1982,-1.32294288593837
"US-IL-24",1983,-0.754261229084782
"US-IL-24",1984,-0.67299376525894
"US-IL-24",1985,-1.01646653462888
"US-IL-24",1986,-1.34504244743145
"US-IL-24",1987,-0.916423888639056
"US-IL-24",1988,-0.00337066463114143
"US-IL-24",1989,-0.51425586499649
"US-IL-24",1990,-0.0185112973593194
"US-IL-24",1991,0.485699459587472
"US-IL-24",1992,0.528176378624668
"US-IL-24",1993,1.34496519144091
"US-IL-24",1994,-0.304681866313641
"US-IL-24",1995,0.836879938694674
"US-IL-24",1996,0.286022697144994
"US-IL-24",1997,-0.325771535580977
"US-IL-24",1998,-0.308385813455198
"US-IL-24",1999,0.0319699383190915
"US-IL-24",2000,0.545236194067459
"US-IL-24",2001,-1.09702814738874
"US-IL-24",2002,-0.682617219925261
"US-IL-24",2003,0.13059945169034
"US-IL-24",2004,0.119196022786113
"US-IL-24",2005,0.409893364004902
"US-IL-24",2006,0.833933992917858
"US-IL-24",2007,2.42746581467914
"US-IL-24",2008,1.0614155615779
"US-IL-24",2009,0.0215610857635999
"US-IL-24",2010,1.90156396937197
"US-IL-24",2011,1.04239773146186
"US-IL-24",2012,1.05052490527342
"US-IL-24",2013,1.49778500632623
"US-IL-24",2014,1.59438779240448
"US-IL-24",2015,0.722917986467701
"US-IL-24",2016,0.259535257283974
"US-IL-24",2017,0.580518076936829
"US-IL-24",2018,0.65743354516258
"US-IL-24",2019,1.23296532309406
"US-IN-22",1970,0.256031713942213
"US-IN-22",1971,-0.373892956466758
"US-IN-22",1972,-0.172413822584949
"US-IN-22",1973,0.00295269797012019
"US-IN-22",1974,0.347174861100733
"US-IN-22",1975,0.413558945518303
"US-IN-22",1976,1.24979560143664
"US-IN-22",1977,1.80972865851477
"US-IN-22",1978,-1.39732688363385
"US-IN-22",1979,-1.4295813387485
"US-IN-22",1980,-1.47130484062347
"US-IN-22",1981,-1.41321706472136
"US-IN-22",1982,-1.44387561976974
"US-IN-22",1983,-1.28196022021623
"US-IN-22",1984,-1.11857012503632
"US-IN-22",1985,-1.00630100311194
"US-IN-22",1986,-1.32829285438631
"US-IN-22",1987,-0.934705535589562
"US-IN-22",1988,-0.856707006229378
"US-IN-22",1989,-0.486444131155279
"US-IN-22",1990,-0.492995567582165
"US-IN-22",1991,0.0523847236329205
"US-IN-22",1992,-0.0412850361185579
"US-IN-22",1993,0.665395613240046
"US-IN-22",1994,0.29792607098046
"US-IN-22",1995,-0.425733551027821
"US-IN-22",1996,-0.0597572750854845
"US-IN-22",1997,-0.869181633237809
"US-IN-22",1998,-0.695395805451476
"US-IN-22",1999,-0.283614579281783
"US-IN-22",2000,-0.804077872589535
"US-IN-22",2001,0.0804930566009645
"US-IN-22",2002,0.0690801906858361
"US-IN-22",2003,1.0180714374598
"US-IN-22",2004,0.302512034430454
"US-IN-22",2005,0.718581130293685
"US-IN-22",2006,0.619070878782736
"US-IN-22",2007,2.86060196074191
"US-IN-22",2008,-0.218041160995271
"US-IN-22",2009,-0.403892656948824
"US-IN-22",2010,0.075919307117105
"US-IN-22",2011,-0.125014867366439
"US-IN-22",2012,-0.0299085404322638
"US-IN-22",2013,0.832650858650345
"US-IN-22",2014,1.2731796915572
"US-IN-22",2015,0.708282832826112
"US-IN-22",2016,0.330413657454946
"US-IN-22",2017,1.12475471045922
"US-IN-22",2018,1.8258292465345
"US-IN-22",2019,2.22910206846005
"US-IN-23",1970,-0.963945294156224
"US-IN-23",1971,-1.01118800338246
"US-IN-23",1972,-0.995767860958656
"US-IN-23",1973,-0.963196444706892
"US-IN-23",1974,-0.955053967798629
"US-IN-23",1975,-0.838270840588868
"US-IN-23",1976,-0.627922588013248
"US-IN-23",1977,-0.450912468356761
"US-IN-23",1978,-1.00341453180599
"US-IN-23",1979,-0.992154829338669
"US-IN-23",1980,-0.959704620790488
"US-IN-23",1981,-0.98132466150893
"US-IN-23",1982,-0.969820990966071
"US-IN-23",1983,-0.895051103715475
"US-IN-23",1984,-0.930867744879093
"US-IN-23",1985,-0.948329560078669
"US-IN-23",1986,-0.822497742991824
"US-IN-23",1987,-0.900682982687793
"US-IN-23",1988,-0.875360351443058
"US-IN-23",1989,-0.637948439135879
"US-IN-23",1990,-0.553432052441958
"US-IN-23",1991,-0.0166821921533051
"US-IN-23",1992,0.122021758469334
"US-IN-23",1993,0.447367891215619
"US-IN-23",1994,0.664605380435673
"US-IN-23",1995,-0.423255175822052
"US-IN-23",1996,-0.187181527205996
"US-IN-23",1997,-0.411907168764472
"US-IN-23",1998,-0.561209335045169
"US-IN-23",1999,0.161711495083807
"US-IN-23",2000,-0.318257637622853
"US-IN-23",2001,-0.560796179577755
"US-IN-23",2002,-0.041994571848066
"US-IN-23",2003,0.417932074698894
"US-IN-23",2004,1.15707951298444
"US-IN-23",2005,0.158301877951577
"US-IN-23",2006,0.372689957618919
"US-IN-23",2007,2.15341103196372
"US-IN-23",2008,1.59109363564758
"US-IN-23",2009,0.897846906844382
"US-IN-23",2010,0.817192816116464
"US-IN-23",2011,0.191221020158292
"US-IN-23",2012,0.808318584972481
"US-IN-23",2013,1.87787340413938
"US-IN-23",2014,1.72128917911949
"US-IN-23",2015,0.678012914469135
"US-IN-23",2016,0.741548582066893
"US-IN-23",2017,1.40793643530233
"US-IN-23",2018,1.68150364096233
"US-IN-23",2019,2.72917276756456
"US-IN-24",1970,0.619909328226769
"US-IN-24",1971,-1.20621940083584
"US-IN-24",1972,-0.228607619915738
"US-IN-24",1973,-0.341331651504523
"US-IN-24",1974,0.129563766025001
"US-IN-24",1975,0.624517366881825
"US-IN-24",1976,0.800941584874489
"US-IN-24",1977,1.00017215347944
"US-IN-24",1978,-1.93149095822383
"US-IN-24",1979,-1.921384235612
"US-IN-24",1980,-1.85725931224623
"US-IN-24",1981,-1.79707889374499
"US-IN-24",1982,-1.48236811356977
"US-IN-24",1983,-1.40428884775894
"US-IN-24",1984,-1.34352088127693
"US-IN-24",1985,-1.094760938566
"US-IN-24",1986,-1.27060071918005
"US-IN-24",1987,-0.821298470301577
"US-IN-24",1988,-0.0894055026300942
"US-IN-24",1989,-0.0271938047518762
"US-IN-24",1990,-0.5669407919289
"US-IN-24",1991,0.686319283432727
"US-IN-24",1992,0.396316877481864
"US-IN-24",1993,2.00169885725317
"US-IN-24",1994,0.139869011385513
"US-IN-24",1995,-0.0233243747265947
"US-IN-24",1996,0.370793748928252
"US-IN-24",1997,-0.530516613593848
"US-IN-24",1998,0.0212947405318222
"US-IN-24",1999,0.629206329406797
"US-IN-24",2000,-0.200215375624352
"US-IN-24",2001,-0.531394891517884
"US-IN-24",2002,0.0629343388704236
"US-IN-24",2003,0.628191650744305
"US-IN-24",2004,0.3554822166512
"US-IN-24",2005,0.556383043829307
"US-IN-24",2006,0.191440795280162
"US-IN-24",2007,2.13362559988194
"US-IN-24",2008,0.535669334970406
"US-IN-24",2009,0.0565545481613942
"US-IN-24",2010,0.464811895099427
"US-IN-24",2011,-0.0209114479146451
"US-IN-24",2012,0.453788670858588
"US-IN-24",2013,0.802604445720856
"US-IN-24",2014,1.88788132198445
"US-IN-24",2015,1.02926022955987
"US-IN-24",2016,-0.161961422501572
"US-IN-24",2017,-0.3914931883243
"US-IN-24",2018,1.08256120660574
"US-IN-24",2019,1.58177511012474
"US-KS-19",1970,-0.80578922747688
"US-KS-19",1971,-0.951769063087021
"US-KS-19",1972,-1.01506913388442
"US-KS-19",1973,-0.731955313440588
"US-KS-19",1974,-0.946518479980089
"US-KS-19",1975,-0.940097241737017
"US-KS-19",1976,-0.973507876774915
"US-KS-19",1977,-1.01896579523983
"US-KS-19",1978,-0.934143255424917
"US-KS-19",1979,-1.02503643181329
"US-KS-19",1980,-1.03495789383681
"US-KS-19",1981,-1.03634004204853
"US-KS-19",1982,-1.03243563579256
"US-KS-19",1983,-1.02849505410917
"US-KS-19",1984,-1.03075288663037
"US-KS-19",1985,-0.997040063641649
"US-KS-19",1986,-0.959587333196783
"US-KS-19",1987,-0.867877782397031
"US-KS-19",1988,-0.839312798673161
"US-KS-19",1989,-0.759718932581582
"US-KS-19",1990,-0.651371937308678
"US-KS-19",1991,-0.450051851043374
"US-KS-19",1992,-0.405610169717556
"US-KS-19",1993,0.0438937419872424
"US-KS-19",1994,-0.165265901980725
"US-KS-19",1995,-0.00897923849519493
"US-KS-19",1996,0.016504113823933
"US-KS-19",1997,0.0481387937343339
"US-KS-19",1998,0.00907434082460846
"US-KS-19",1999,-0.23454928745253
"US-KS-19",2000,0.254934037477977
"US-KS-19",2001,0.0488363152400858
"US-KS-19",2002,-0.0172753350964498
"US-KS-19",2003,0.416596881965716
"US-KS-19",2004,0.362280742956323
"US-KS-19",2005,0.885913298981728
"US-KS-19",2006,1.12763730770675
"US-KS-19",2007,1.34303050552579
"US-KS-19",2008,1.28529953206045
"US-KS-19",2009,1.19120012665787
"US-KS-19",2010,1.59261931479657
"US-KS-19",2011,0.724895910135887
"US-KS-19",2012,0.824747811696488
"US-KS-19",2013,1.26727527849122
"US-KS-19",2014,0.180849746737139
"US-KS-19",2015,1.85453775481986
"US-KS-19",2016,1.55893706750067
"US-KS-19",2017,2.2629534595676
"US-KS-19",2018,1.8529775952488
"US-KS-19",2019,1.70934028492406
"US-KS-22",1970,-0.457556384519282
"US-KS-22",1971,0.0385881919786013
"US-KS-22",1972,-0.328366014598999
"US-KS-22",1973,-0.598892573128278
"US-KS-22",1974,-0.630538456728099
"US-KS-22",1975,-0.841248021093231
"US-KS-22",1976,-0.784148450870359
"US-KS-22",1977,-0.740470620836668
"US-KS-22",1978,-1.11407307231146
"US-KS-22",1979,-1.14098735557793
"US-KS-22",1980,-1.21327942821448
"US-KS-22",1981,-1.18163130733117
"US-KS-22",1982,-1.14541228280151
"US-KS-22",1983,-1.12755789468699
"US-KS-22",1984,-1.18376832595984
"US-KS-22",1985,-1.19733816496258
"US-KS-22",1986,-1.20776014799783
"US-KS-22",1987,-1.12682095562652
"US-KS-22",1988,-1.05012371543166
"US-KS-22",1989,-0.875265490609847
"US-KS-22",1990,-0.6859139070893
"US-KS-22",1991,-0.465074349814811
"US-KS-22",1992,-0.316955904392426
"US-KS-22",1993,0.55443224867325
"US-KS-22",1994,0.0130483746552978
"US-KS-22",1995,0.628446338668074
"US-KS-22",1996,0.803344173669792
"US-KS-22",1997,0.932341566286096
"US-KS-22",1998,-0.0629457413046093
"US-KS-22",1999,0.145763991079148
"US-KS-22",2000,1.22197155524547
"US-KS-22",2001,-0.397860494871735
"US-KS-22",2002,-0.408488487162388
"US-KS-22",2003,0.295291849671414
"US-KS-22",2004,0.410757828011872
"US-KS-22",2005,0.839854480292611
"US-KS-22",2006,1.17717965202439
"US-KS-22",2007,1.15860431054007
"US-KS-22",2008,0.233988698637424
"US-KS-22",2009,1.5132802423324
"US-KS-22",2010,1.56809805338672
"US-KS-22",2011,-0.279909673478353
"US-KS-22",2012,-0.402712991836401
"US-KS-22",2013,0.61996174281576
"US-KS-22",2014,0.574498063915188
"US-KS-22",2015,0.924720545114087
"US-KS-22",2016,0.98665893790819
"US-KS-22",2017,1.30714386342955
"US-KS-22",2018,2.83134387135429
"US-KS-22",2019,2.18578163354705
"US-KY-24",1970,-0.658664477117883
"US-KY-24",1971,-0.777061924376443
"US-KY-24",1972,-0.0173600795611129
"US-KY-24",1973,-0.359085417578859
"US-KY-24",1974,-0.0269824791794299
"US-KY-24",1975,0.980581191306731
"US-KY-24",1976,0.88458233133087
"US-KY-24",1977,0.7256122460003
"US-KY-24",1978,-2.08869067643791
"US-KY-24",1979,-2.20527682914337
"US-KY-24",1980,-2.13409499963777
"US-KY-24",1981,-2.07336486222619
"US-KY-24",1982,-1.4213004149936
"US-KY-24",1983,-0.939797158837553
"US-KY-24",1984,-0.509029143780529
"US-KY-24",1985,-0.701126673567863
"US-KY-24",1986,-1.14362805990137
"US-KY-24",1987,-0.521580165008102
"US-KY-24",1988,-0.113767895049005
"US-KY-24",1989,-0.590490268749147
"US-KY-24",1990,-0.0383543265388309
"US-KY-24",1991,0.674921642173305
"US-KY-24",1992,0.455362285007738
"US-KY-24",1993,0.356208909172885
"US-KY-24",1994,0.337220818686
"US-KY-24",1995,-0.753229567881444
"US-KY-24",1996,-0.108510016678582
"US-KY-24",1997,-0.266802962947728
"US-KY-24",1998,0.27508479988541
"US-KY-24",1999,0.646716727372235
"US-KY-24",2000,0.752657713145668
"US-KY-24",2001,-0.511628266482526
"US-KY-24",2002,0.551444671489882
"US-KY-24",2003,0.665220366604865
"US-KY-24",2004,0.803767064715602
"US-KY-24",2005,0.983947306584512
"US-KY-24",2006,0.30289196004694
"US-KY-24",2007,2.32723590459603
"US-KY-24",2008,0.427661145293019
"US-KY-24",2009,0.127204667823184
"US-KY-24",2010,0.598535785627748
"US-KY-24",2011,0.0282066485773416
"US-KY-24",2012,1.39892892524814
"US-KY-24",2013,1.64880926586831
"US-KY-24",2014,1.41947211703559
"US-KY-24",2015,0.891540175028397
"US-KY-24",2016,-1.15860204269615
"US-KY-24",2017,-0.449767004153298
"US-KY-24",2018,0.0595703751953053
"US-KY-24",2019,1.24481066870869
"US-KY-28",1970,-1.19983320659815
"US-KY-28",1971,-1.16732079463141
"US-KY-28",1972,-1.13602419827206
"US-KY-28",1973,-1.0403196086826
"US-KY-28",1974,-0.927458794105068
"US-KY-28",1975,-1.11379301321462
"US-KY-28",1976,-1.08122497954392
"US-KY-28",1977,-0.975814189131931
"US-KY-28",1978,-0.977303894016874
"US-KY-28",1979,-1.43462553227953
"US-KY-28",1980,-1.29477506056079
"US-KY-28",1981,-0.587730965673155
"US-KY-28",1982,-0.883124068868618
"US-KY-28",1983,-0.641940074945332
"US-KY-28",1984,-0.523285601350636
"US-KY-28",1985,-0.706658033213658
"US-KY-28",1986,-0.830940144453525
"US-KY-28",1987,-0.62823063924599
"US-KY-28",1988,-0.567855067506454
"US-KY-28",1989,-0.532639217001308
"US-KY-28",1990,-0.72411519843295
"US-KY-28",1991,-0.248985220147534
"US-KY-28",1992,-0.377530351418466
"US-KY-28",1993,-0.411888405115171
"US-KY-28",1994,-0.129433002746048
"US-KY-28",1995,-0.45996876796727
"US-KY-28",1996,-0.190170739100805
"US-KY-28",1997,0.238950305093853
"US-KY-28",1998,-0.0129085619888456
"US-KY-28",1999,0.0609687747130943
"US-KY-28",2000,0.132667640680743
"US-KY-28",2001,0.225327755272489
"US-KY-28",2002,0.281224368130541
"US-KY-28",2003,0.383970627744208
"US-KY-28",2004,0.470763665127948
"US-KY-28",2005,0.553502241514459
"US-KY-28",2006,0.638150682850473
"US-KY-28",2007,0.721099508541901
"US-KY-28",2008,1.01825412748671
"US-KY-28",2009,0.839853814095424
"US-KY-28",2010,1.09198823878425
"US-KY-28",2011,1.11506855105849
"US-KY-28",2012,1.57514313284981
"US-KY-28",2013,1.29583777601093
"US-KY-28",2014,1.70722984776605
"US-KY-28",2015,2.28200494815449
"US-KY-28",2016,0.743689202835349
"US-KY-28",2017,1.09662319547176
"US-KY-28",2018,1.75986125697675
"US-KY-28",2019,2.57371766905301
"US-LA-25",1970,-0.744785180738721
"US-LA-25",1971,-0.920620612758515
"US-LA-25",1972,-0.368356715866316
"US-LA-25",1973,-1.16304503980968
"US-LA-25",1974,-1.06790513591272
"US-LA-25",1975,-0.456737571456842
"US-LA-25",1976,-1.38319098354378
"US-LA-25",1977,-0.652053933600822
"US-LA-25",1978,-1.08818017133282
"US-LA-25",1979,-0.720893027303402
"US-LA-25",1980,-0.994832005219478
"US-LA-25",1981,-1.33841878102967
"US-LA-25",1982,-1.38254882218485
"US-LA-25",1983,-1.19322605779174
"US-LA-25",1984,-0.642085577211827
"US-LA-25",1985,-0.12899203263065
"US-LA-25",1986,-0.902781537984215
"US-LA-25",1987,-0.155637148703568
"US-LA-25",1988,-1.13439164837668
"US-LA-25",1989,-1.22999438994429
"US-LA-25",1990,-0.779573858984032
"US-LA-25",1991,-0.460303656235298
"US-LA-25",1992,-0.779780241547489
"US-LA-25",1993,0.070588068639725
"US-LA-25",1994,0.295277001584778
"US-LA-25",1995,-0.429224242026566
"US-LA-25",1996,-0.250742332566159
"US-LA-25",1997,-0.169475401493356
"US-LA-25",1998,-0.559772174293717
"US-LA-25",1999,0.308217850193115
"US-LA-25",2000,0.813754970093473
"US-LA-25",2001,-0.214790638257436
"US-LA-25",2002,0.747868497901945
"US-LA-25",2003,1.50885276757681
"US-LA-25",2004,0.576614093040699
"US-LA-25",2005,2.23573750529892
"US-LA-25",2006,0.317542544962834
"US-LA-25",2007,1.54499999620423
"US-LA-25",2008,0.877337694985087
"US-LA-25",2009,2.38705053171185
"US-LA-25",2010,1.26974381679972
"US-LA-25",2011,0.482830047495225
"US-LA-25",2012,0.378833076417101
"US-LA-25",2013,1.02186263554487
"US-LA-25",2014,0.997731992968339
"US-LA-25",2015,1.25183425765781
"US-LA-25",2016,1.24125383027088
"US-LA-25",2017,0.482597182007927
"US-LA-25",2018,1.23852893403625
"US-LA-25",2019,1.26328162341305
"US-LA-26",1970,0.999493660314459
"US-LA-26",1971,0.694209108054559
"US-LA-26",1972,0.722508438254319
"US-LA-26",1973,-0.253930982679491
"US-LA-26",1974,1.56370447211844
"US-LA-26",1975,1.44502354900441
"US-LA-26",1976,0.0661521888953123
"US-LA-26",1977,-2.6874951472168
"US-LA-26",1978,-0.250337302003596
"US-LA-26",1979,0.411434699864265
"US-LA-26",1980,-0.657896820711581
"US-LA-26",1981,-0.216016059478954
"US-LA-26",1982,0.172173639457873
"US-LA-26",1983,0.707721390291223
